,Own children of the householder 6 to 17 years,YEAR OF ENTRY Foreign born,Median age (years),GROSS RENT Occupied units paying rent Median (dollars),Sex ratio (males per 100 females),"Educational services, and health care and social assistance",relation_max_fee,White,ROOM Median rooms,Hispanic or Latino (of any race),Mean household income (dollars),VALUE Median (dollars),Mean travel time to work (minutes),Total population,Rental vacancy rate,relation_min_fee,HOUSING TENURE Renter-occupied,"Arts, entertainment, and recreation, and accommodation and food services",SELECTED MONTHLY OWNER COSTS (SMOC) Housing units without a mortgage Median (dollars),SELECTED MONTHLY OWNER COSTS (SMOC) Housing units with a mortgage Median (dollars),Own children of the householder under 6 years,label,INTPTLONG                                                                                                                             ,INTPTLAT,geoid
1645,175.0,668.0,48.5,1163.0,91.22,0.46,1726.0,0.04,6.4,0.08,77459.0,421100.0,49.1,1742.0,4.944467353951887,1211.0,0.12,0.04,708.0,2441.0,56.0,0.0,-73.7288802,40.6919497,36081062200.0
1646,272.0,755.0,42.0,1339.0,111.77,0.17,1427.0,0.93,4.8,0.31,79616.0,478600.0,37.7,2033.0,2.2,1178.0,0.64,0.09,760.0,2788.0,68.0,0.0,-73.8781847,40.7043812,36081062300.0
1647,296.0,829.0,38.7,1303.0,102.54,0.25,1427.0,0.91,5.1,0.27,84263.0,499700.0,38.3,2710.0,4.0,1178.0,0.49,0.09,784.0,2573.0,145.0,0.0,-73.8824139,40.704132,36081062500.0
1648,456.0,1288.0,40.4,1397.0,94.92,0.24,1449.0,0.91,4.9,0.41,72995.0,509800.0,36.3,2992.0,2.2,1208.0,0.66,0.09,689.0,2564.0,196.0,0.0,-73.8864539,40.7037717,36081062700.0
1649,349.0,676.0,35.2,1332.0,101.37,0.16,1397.0,0.78,4.8,0.25,74182.0,500000.0,33.6,2932.0,9.1,1178.0,0.67,0.05,721.0,2552.0,319.0,0.0,-73.883058,40.7009598,36081062900.0
1650,183.0,596.0,46.3,2125.0,96.39,0.26,1556.0,0.4330876685934471,6.2,0.08,111807.0,384300.0,54.9,1740.0,22.4,1218.0,0.12,0.07,738.0,2413.0,70.0,0.0,-73.7435795,40.6802878,36081063000.0
1651,369.0,1160.0,41.5,1452.0,95.33,0.34,2125.0,0.02,6.1,0.05,122948.0,411000.0,52.9,2592.0,13.6,1218.0,0.17,0.04,970.0,2713.0,117.0,0.0,-73.7405087,40.6765163,36081063200.0
1652,161.0,355.0,40.0,1313.0,101.77,0.24,1592.0,0.96,5.3,0.15,87704.0,570700.0,40.9,1483.0,4.944467353951887,1191.0,0.35,0.1,802.0,2614.0,137.0,0.0,-73.8745715,40.7044837,36081063301.0
1653,184.0,243.0,44.5,1592.0,86.88,0.25,1477.0,0.99,5.4,0.24,101475.0,550700.0,32.8,1510.0,13.7,1191.0,0.33,0.06,792.0,2577.0,92.0,0.0,-73.8714054,40.7053937,36081063302.0
1654,405.0,571.0,39.2,1417.0,92.52,0.23,1592.0,0.97,5.3,0.26,74918.0,574500.0,40.7,2701.0,5.5,1191.0,0.42,0.09,819.0,2468.0,218.0,0.0,-73.8669609,40.7047392,36081063500.0
1655,314.0,449.0,44.5,1566.0,108.69,0.3,1900.0,0.86,5.4,0.2,98542.0,578600.0,37.7,3193.0,5.8,1191.0,0.29,0.02,741.0,2737.0,264.0,0.0,-73.8622857,40.70836,36081063700.0
1656,465.0,2010.0,37.1,1466.0,86.28,0.32,1708.0,0.06,6.7,0.09,110386.0,408900.0,50.2,4169.0,4.944467353951887,1155.0,0.18,0.05,804.0,2593.0,281.0,0.0,-73.733074,40.6698269,36081063800.0
1657,312.0,983.0,39.0,1191.0,91.9,0.25,1670.0,0.76,4.9,0.22,79756.0,459400.0,40.5,2702.0,4.3,1313.0,0.43,0.09,769.0,2508.0,182.0,0.0,-73.8569711,40.7038555,36081063900.0
1658,208.0,1051.0,49.3,1354.0,82.29,0.24,1600.0,0.85,4.2,0.18,71057.0,212400.0,47.7,2120.0,11.1,1340.0,0.14,0.08,265.0,1123.0,115.0,0.0,-73.8516668,40.6991702,36081064101.0
1659,256.0,818.0,41.4,1612.0,79.12,0.28,2861.0,0.64,5.2,0.16,84938.0,626500.0,43.8,1947.0,6.1,1270.0,0.38,0.07,762.0,2875.0,155.0,0.0,-73.85225,40.7091221,36081064500.0
1660,429.0,1146.0,38.6,1367.0,77.59,0.32,1466.0,0.03,6.3,0.06,100043.0,420700.0,48.6,3035.0,4.944467353951887,1218.0,0.16,0.06,792.0,2490.0,88.0,0.0,-73.7448232,40.6694592,36081065000.0
1661,498.0,1219.0,35.4,1239.0,81.77,0.38,1708.0,0.13,5.4,0.2,99007.0,396700.0,47.0,3161.0,5.8,1367.0,0.39,0.03,929.0,2735.0,289.0,1.0,-73.7402932,40.6628113,36081065400.0
1662,824.0,2448.0,35.5,1708.0,77.18,0.45,1626.0,0.08,5.9,0.06,92922.0,461600.0,49.6,5576.0,5.6,1239.0,0.43,0.09,732.0,2677.0,366.0,0.0,-73.7295645,40.6598103,36081065600.0
1663,111.0,533.0,48.8,1427.0,81.59,0.23,1667.0,0.83,4.6,0.16,76162.0,481800.0,41.6,1716.0,1.4,1178.0,0.39,0.05,696.0,2671.0,107.0,0.0,-73.8829609,40.7133356,36081065702.0
1664,378.0,576.0,42.6,1313.0,84.16,0.17,1738.0,0.92,5.0,0.16,80004.0,604900.0,33.7,2733.0,4.7,1178.0,0.38,0.11,672.0,2315.0,129.0,0.0,-73.8752977,40.7151186,36081065703.0
1665,325.0,523.0,39.6,1568.0,76.63,0.21,1738.0,0.92,5.5,0.05,105740.0,590900.0,38.1,1874.0,9.3,1178.0,0.28,0.07,746.0,2857.0,87.0,0.0,-73.8824808,40.7155449,36081065900.0
1666,451.0,1617.0,37.7,1613.0,82.67,0.4,1708.0,0.07,5.9,0.06,97388.0,451500.0,48.9,3657.0,4.944467353951887,1239.0,0.31,0.04,789.0,2594.0,259.0,1.0,-73.7333631,40.6585743,36081066000.0
1667,146.0,411.0,48.0,1422.0,86.77,0.33,1738.0,0.88,5.6,0.12,89117.0,624000.0,39.0,1496.0,4.944467353951887,1178.0,0.33,0.04,849.0,2750.0,65.0,0.0,-73.8817903,40.7175103,36081066100.0
1668,319.0,841.0,47.7,1667.0,81.72,0.26,1738.0,0.83,5.8,0.08,115774.0,607300.0,40.5,2466.0,3.6,1313.0,0.14,0.06,771.0,2849.0,91.0,0.0,-73.8773457,40.721119,36081066300.0
1669,519.0,983.0,42.0,1573.0,104.95,0.27,1667.0,0.92,5.2,0.08,96944.0,630000.0,43.5,3603.0,5.4,1263.0,0.35,0.05,827.0,3049.0,222.0,0.0,-73.8873409,40.7193501,36081066501.0
1670,336.0,647.0,38.4,1406.0,89.34,0.23,1667.0,0.91,5.0,0.21,76883.0,559200.0,35.8,2344.0,5.1,1356.0,0.42,0.06,820.0,2683.0,197.0,0.0,-73.8913365,40.721822,36081066701.0
1671,217.0,326.0,43.2,1356.0,85.01,0.2,1605.0,0.95,5.1,0.03,90560.0,630200.0,36.5,1641.0,7.0,1406.0,0.33,0.07,860.0,2204.0,104.0,0.0,-73.8859216,40.723567,36081066900.0
1672,291.0,597.0,49.9,1738.0,94.88,0.4,1702.0,0.76,5.9,0.05,101071.0,592600.0,37.7,2171.0,4.944467353951887,1422.0,0.06,0.04,689.0,2429.0,116.0,0.0,-73.8781025,40.7244752,36081067100.0
