tract_id,house_num,shape_area,shape_length,target
17031842600,1880,22023736.750246666,578675.7135805484,0
17031842800,1965,10205449.249124378,434633.58516896784,0
17031843100,238,1016817.3766470171,59939.428591277145,0
17031843600,330,1125113.831406178,73835.20797335486,0
17031843700,722,6119351.262123009,206481.8438883141,0
17031843800,710,2561269.7085474534,143118.4358536294,0
17031843900,236,1676856.2050862056,78566.78114614246,0
17031010100,197,1355714.6796398063,67193.49937047776,1
17031010501,107,1200382.9113455184,50247.0995891272,1
17031010502,120,769015.0637152838,38095.89069202033,1
17031010702,259,1767342.1035788627,87942.27168082236,1
17031020602,1140,2582847.3729265756,214968.45495473774,1
17031020901,538,1606069.1189760193,118710.07640463643,1
