,Own children of the householder 6 to 17 years,YEAR OF ENTRY Foreign born,Median age (years),GROSS RENT Occupied units paying rent Median (dollars),Sex ratio (males per 100 females),"Educational services, and health care and social assistance",relation_max_fee,White,ROOM Median rooms,Hispanic or Latino (of any race),Mean household income (dollars),VALUE Median (dollars),Mean travel time to work (minutes),Total population,Rental vacancy rate,relation_min_fee,HOUSING TENURE Renter-occupied,"Arts, entertainment, and recreation, and accommodation and food services",SELECTED MONTHLY OWNER COSTS (SMOC) Housing units without a mortgage Median (dollars),SELECTED MONTHLY OWNER COSTS (SMOC) Housing units with a mortgage Median (dollars),Own children of the householder under 6 years,label,INTPTLONG,INTPTLAT,geoid
953,429.0,2239.0,,1266.0,97.1,0.2,1413.0,0.14,4.5,0.28,62886.0,538200.0,29.5,3938.0,5.3,938.0,0.45,0.1,414.0,1869.0,300.0,1.0,-118.0708582,34.0766629,6037432901.0
954,451.0,1866.0,,1366.0,86.3,0.27,1314.0,0.19,4.7,0.35,90196.0,550000.0,26.5,3380.0,0.0,827.0,0.21,0.14,443.0,2165.0,125.0,0.0,-118.0599559,34.0786952,6037432902.0
955,284.0,1263.0,,938.0,110.5,0.14,1366.0,0.38,4.9,0.51,64954.0,450300.0,32.3,2360.0,6.9,944.0,0.39,0.09,446.0,1756.0,112.0,0.0,-118.0605567,34.0686907,6037433101.0
956,553.0,2602.0,,1157.0,106.1,0.21,1366.0,0.33,4.4,0.55,54207.0,422200.0,28.2,4536.0,2.3,938.0,0.71,0.09,700.0,2079.0,280.0,0.0,-118.0584719,34.0649833,6037433102.0
957,273.0,795.0,,976.0,91.4,0.12,1386.0,0.45,3.7,0.8,47489.0,417800.0,29.1,1573.0,2.6,1131.0,0.61,0.07,607.726253298153,1638.0,113.0,0.0,-118.0143558,34.0629755,6037433302.0
958,718.0,3156.0,,1194.0,102.8,0.16,1338.0,0.43,4.3,0.69,53651.0,417100.0,30.4,5505.0,8.1,976.0,0.8,0.11,500.0,2193.0,404.0,0.0,-118.019896,34.0708941,6037433304.0
959,802.0,2564.0,,1328.0,96.6,0.13,1625.0,0.44,4.3,0.71,55116.0,365600.0,31.0,4680.0,1.6,976.0,0.73,0.11,519.0,1619.0,272.0,0.0,-118.0127154,34.0702955,6037433305.0
960,616.0,1556.0,,1302.0,116.1,0.17,1625.0,0.49,4.9,0.69,68008.0,431700.0,30.7,3322.0,0.0,976.0,0.58,0.09,490.0,1810.0,211.0,1.0,-118.0077568,34.0715068,6037433306.0
961,472.0,1751.0,,1386.0,95.0,0.16,1625.0,0.45,4.5,0.66,69649.0,396100.0,34.8,3207.0,0.0,976.0,0.62,0.14,664.0,1881.0,199.0,1.0,-118.0062049,34.0684851,6037433307.0
962,521.0,1750.0,,1349.0,125.8,0.19,1338.0,0.47,4.6,0.69,57491.0,383700.0,31.1,3224.0,7.2,1082.0,0.56,0.07,393.0,1568.0,261.0,1.0,-118.0426123,34.0596017,6037433401.0
963,698.0,2289.0,,1207.0,106.8,0.21,1349.0,0.46,4.1,0.77,65993.0,346300.0,28.6,4502.0,3.7,1082.0,0.61,0.06,607.726253298153,1790.0,378.0,1.0,-118.0346511,34.0595281,6037433402.0
964,894.0,2274.0,,1082.0,96.5,0.14,1349.0,0.48,3.7,0.84,45389.0,467000.0,29.2,4669.0,3.8,976.0,0.81,0.16,427.0,1962.0,420.0,0.0,-118.0270375,34.0627564,6037433403.0
965,229.0,917.0,,944.0,133.5,0.05,1413.0,0.54,3.7,0.92,39186.0,10000.0,25.6,1870.0,3.2,938.0,0.68,0.06,607.726253298153,1200.0,147.0,1.0,-118.0651222,34.0572554,6037433501.0
966,729.0,1680.0,,1338.0,89.9,0.08,1349.0,0.53,4.8,0.74,60427.0,489700.0,26.5,3130.0,2.8,944.0,0.63,0.09,543.0,2012.0,173.0,0.0,-118.0487816,34.054936,6037433503.0
967,965.0,2581.0,,1323.0,120.7,0.13,1349.0,0.41,4.1,0.79,42519.0,436100.0,29.1,4932.0,0.0,938.0,0.77,0.08,390.0,1725.0,577.0,0.0,-118.0551094,34.0585512,6037433504.0
968,535.0,3085.0,,1413.0,95.7,0.17,1337.0,0.14,4.7,0.31,75671.0,570400.0,33.1,5277.0,0.0,938.0,0.51,0.11,424.0,2015.0,370.0,0.0,-118.0761336,34.0670912,6037433601.0
969,445.0,1749.0,,1337.0,89.2,0.14,1413.0,0.09,4.2,0.34,68661.0,465800.0,29.7,2965.0,3.5,938.0,0.55,0.1,542.0,2192.0,200.0,0.0,-118.0747627,34.0592472,6037433602.0
970,1241.0,2663.0,,1177.0,96.6,0.15,1436.0,0.62,4.5,0.91,57721.0,418900.0,29.3,6513.0,1.7,1156.0,0.68,0.08,519.0,1483.0,629.0,0.0,-118.0364142,34.0494754,6037433801.0
971,470.0,1232.0,,1579.0,110.6,0.18,1726.0,0.57,5.3,0.74,75399.0,420600.0,28.7,3479.0,0.0,944.0,0.3,0.07,315.0,1903.0,222.0,0.0,-118.060117,34.0344665,6037433802.0
972,1027.0,2823.0,,1131.0,99.5,0.11,1334.0,0.54,4.0,0.78,53922.0,440200.0,26.8,5946.0,0.0,976.0,0.79,0.11,490.0,1890.0,489.0,0.0,-118.0200912,34.0587041,6037433901.0
973,518.0,1370.0,,1188.0,105.7,0.17,1334.0,0.59,4.8,0.84,62578.0,408300.0,27.6,3287.0,15.3,1082.0,0.42,0.12,359.0,1504.0,225.0,1.0,-118.0268687,34.0525708,6037433902.0
974,779.0,1972.0,,1334.0,103.7,0.16,1806.0,0.56,5.0,0.8,68983.0,354500.0,34.0,4284.0,0.0,976.0,0.3,0.09,271.0,2026.0,333.0,1.0,-118.0141173,34.0520775,6037434001.0
975,877.0,2237.0,,1156.0,94.2,0.14,1806.0,0.6,4.3,0.81,57350.0,435900.0,32.5,4532.0,3.3,1131.0,0.63,0.11,394.0,1942.0,235.0,1.0,-118.0226938,34.0464413,6037434003.0
976,444.0,1006.0,,1436.0,91.8,0.18,1806.0,0.59,4.9,0.93,64655.0,435300.0,29.8,2948.0,0.0,1156.0,0.54,0.11,325.0,1905.0,237.0,0.0,-118.0321896,34.0402202,6037434004.0
977,541.0,1255.0,,1864.0,104.2,0.3,2423.0,0.71,6.3,0.15,184232.0,898800.0,32.0,4613.0,11.8,1155.0,0.11,0.09,806.0,3444.0,252.0,0.0,-117.1449004,32.7151766,6073004600.0
978,621.0,541.0,,1473.0,97.1,0.3,3500.0,0.46,5.9,0.17,138564.0,683500.0,32.8,4600.0,0.0,1348.0,0.16,0.05,467.0,2943.0,329.0,0.0,-118.1531607,34.2113191,6037460301.0
979,552.0,884.0,,1880.0,91.6,0.35,1601.0,0.51,5.6,0.44,100714.0,525300.0,32.6,4381.0,1.9,1258.0,0.22,0.05,360.0,2126.0,377.0,0.0,-118.1576946,34.1943756,6037460302.0
980,98.0,162.0,,1601.0,98.0,0.27,3500.0,0.37,5.6,0.29,116241.0,620900.0,34.5,903.0,9.4,1473.0,0.29,0.17,375.0,2633.0,104.0,0.0,-118.18342,34.2211035,6037460401.0
981,1000.0,1524.0,,3500.0,87.4,0.27,3500.0,0.55,7.5,0.07,260701.0,1424000.0,26.6,5719.0,0.0,1473.0,0.08,0.04,1035.0,4000.0,392.0,0.0,-118.1923491,34.2181497,6037460501.0
982,771.0,1101.0,,3500.0,104.5,0.33,3500.0,0.54,6.8,0.13,208935.0,1241500.0,25.7,4406.0,0.0,1473.0,0.08,0.06,700.0,3925.0,351.0,0.0,-118.1950104,34.2062406,6037460502.0
983,622.0,1204.0,,1451.0,94.9,0.24,1449.0,0.51,4.9,0.51,98422.0,590600.0,26.5,4074.0,2.6,1165.0,0.53,0.18,432.0,2146.0,316.0,0.0,-118.1372082,34.174165,6037461501.0
984,662.0,1637.0,,1348.0,97.6,0.29,1880.0,0.42,4.2,0.53,69681.0,570700.0,27.4,6461.0,1.8,1165.0,0.64,0.11,496.0,2226.0,538.0,0.0,-118.1462036,34.1752067,6037461502.0
985,859.0,2244.0,,1270.0,98.7,0.16,2221.0,0.38,3.9,0.64,66036.0,553200.0,30.1,5387.0,1.4,1165.0,0.86,0.2,607.726253298153,2154.0,307.0,0.0,-118.1488732,34.154452,6037461901.0
986,104.0,421.0,,1456.0,109.0,0.25,2221.0,0.49,3.0,0.18,60458.0,703100.0,31.6,1810.0,1.7,1165.0,0.93,0.08,833.0,3481.0,10.0,0.0,-118.1481189,34.1487588,6037461902.0
987,653.0,1506.0,,1281.0,99.9,0.18,1456.0,0.28,4.3,0.69,68585.0,528300.0,30.0,4103.0,6.7,1165.0,0.72,0.18,631.0,2485.0,413.0,1.0,-118.1438322,34.1633689,6037462001.0
988,753.0,1867.0,,1258.0,86.5,0.19,1456.0,0.19,3.8,0.76,52633.0,621000.0,32.0,4161.0,0.0,1165.0,0.8,0.18,488.0,2949.0,447.0,0.0,-118.1483611,34.1633406,6037462002.0
989,326.0,1267.0,,1165.0,73.1,0.17,2221.0,0.51,3.2,0.3,58409.0,457600.0,30.3,3825.0,0.0,1270.0,0.94,0.15,607.726253298153,2318.0,167.0,0.0,-118.1369512,34.1548912,6037462201.0
990,142.0,1068.0,,2221.0,79.7,0.3,2006.0,0.52,3.2,0.13,93523.0,587500.0,27.2,2785.0,10.2,1165.0,0.85,0.06,1023.0,2691.0,202.0,0.0,-118.13693,34.1489274,6037462202.0
991,699.0,1535.0,,1449.0,91.1,0.2,2221.0,0.45,3.9,0.6,64859.0,541900.0,28.3,4958.0,0.0,1165.0,0.81,0.14,617.0,2737.0,449.0,0.0,-118.1270033,34.1549625,6037462301.0
992,213.0,858.0,,1610.0,95.6,0.32,2338.0,0.4,5.3,0.33,118397.0,732900.0,34.4,2390.0,8.7,1410.0,0.43,0.09,667.0,2500.0,172.0,0.0,-118.0699478,34.1401862,6037463101.0
993,504.0,1501.0,,1840.0,106.6,0.22,2338.0,0.55,6.1,0.42,134715.0,723700.0,27.2,3687.0,7.1,1410.0,0.28,0.1,671.0,2955.0,253.0,0.0,-118.0800613,34.1368435,6037463102.0
994,301.0,1984.0,,1750.0,82.0,0.22,2221.0,0.51,3.5,0.2,95931.0,529200.0,30.9,5937.0,4.9,1165.0,0.74,0.06,967.0,2284.0,402.0,0.0,-118.1368375,34.1408642,6037463601.0
995,223.0,1774.0,,2006.0,92.5,0.33,2221.0,0.51,3.2,0.21,98672.0,522500.0,33.3,5915.0,0.6,1165.0,0.83,0.1,653.0,2672.0,449.0,0.0,-118.1458929,34.1408046,6037463602.0
996,434.0,1305.0,,2338.0,86.3,0.32,2175.0,0.38,6.2,0.18,137476.0,817200.0,33.1,3498.0,2.5,1426.0,0.18,0.06,566.0,3034.0,203.0,0.0,-118.0861037,34.1203819,6037480002.0
997,720.0,2742.0,,1426.0,94.7,0.25,2338.0,0.27,4.6,0.38,74658.0,654900.0,30.3,5385.0,3.6,1490.0,0.57,0.14,561.0,2140.0,426.0,0.0,-118.0762456,34.1261899,6037480011.0
998,470.0,2135.0,,1612.0,92.8,0.25,2338.0,0.17,5.3,0.1,99520.0,737200.0,31.8,3965.0,0.0,1397.0,0.37,0.09,641.0,2563.0,248.0,0.0,-118.0734465,34.1092,6037480101.0
999,667.0,2141.0,,1443.0,89.5,0.26,2338.0,0.3,4.9,0.25,88460.0,674700.0,29.1,4740.0,4.5,1397.0,0.42,0.09,531.0,2387.0,215.0,0.0,-118.0849734,34.1081935,6037480102.0
1000,498.0,1184.0,,2128.0,89.8,0.24,2175.0,0.48,6.3,0.21,145749.0,822000.0,32.7,3921.0,0.0,1349.0,0.12,0.07,660.0,2826.0,315.0,0.0,-118.1107586,34.1081475,6037480201.0
1001,359.0,871.0,,2175.0,84.1,0.24,2338.0,0.35,5.5,0.24,127442.0,845700.0,31.8,2614.0,12.6,1349.0,0.22,0.11,710.0,3252.0,336.0,0.0,-118.0972871,34.1089102,6037480202.0
1002,476.0,1762.0,,1355.0,101.2,0.24,2128.0,0.36,4.0,0.3,91986.0,686500.0,30.2,4593.0,0.0,1261.0,0.62,0.12,585.0,2581.0,139.0,1.0,-118.1218022,34.1012449,6037480302.0
1003,557.0,1809.0,,1351.0,102.5,0.23,1417.0,0.23,3.8,0.46,66132.0,528500.0,30.2,3850.0,0.0,1261.0,0.75,0.14,580.0,2127.0,193.0,1.0,-118.1377177,34.0951421,6037480303.0
1004,447.0,2351.0,,1261.0,70.6,0.25,1417.0,0.14,3.6,0.32,53535.0,459900.0,32.7,4459.0,0.9,1298.0,0.86,0.13,492.0,1523.0,220.0,0.0,-118.1316021,34.0961677,6037480304.0
1005,607.0,1418.0,,1744.0,92.6,0.29,1824.0,0.45,6.4,0.17,191115.0,1021800.0,30.9,4477.0,14.0,1118.0,0.3,0.07,716.0,3207.0,363.0,0.0,-118.1699084,34.1049412,6037480702.0
1006,583.0,894.0,,1722.0,100.4,0.3,1744.0,0.55,5.5,0.18,149808.0,987700.0,32.4,3694.0,3.8,1118.0,0.45,0.08,595.0,3445.0,377.0,0.0,-118.1628455,34.1100892,6037480703.0
1007,946.0,1440.0,,1656.0,87.4,0.24,1744.0,0.49,4.6,0.22,109378.0,837700.0,30.2,4726.0,6.1,1192.0,0.67,0.1,482.0,3306.0,293.0,0.0,-118.1537051,34.10578,6037480704.0
1008,288.0,1513.0,,1183.0,95.5,0.27,1615.0,0.25,4.0,0.54,79836.0,558900.0,29.2,3277.0,0.0,1151.0,0.38,0.16,467.0,2075.0,185.0,0.0,-118.1526495,34.0820627,6037480802.0
1009,359.0,1378.0,,1308.0,105.1,0.27,1656.0,0.35,4.5,0.58,95380.0,596800.0,32.4,3987.0,0.0,1151.0,0.46,0.12,617.0,2494.0,284.0,0.0,-118.1536066,34.0909207,6037480803.0
1010,582.0,2385.0,,1327.0,77.4,0.27,1656.0,0.2,3.5,0.42,78942.0,532000.0,34.6,4988.0,2.0,1183.0,0.71,0.07,576.0,2505.0,512.0,0.0,-118.1472584,34.0957577,6037480804.0
1011,730.0,2445.0,,1264.0,113.4,0.21,1417.0,0.22,3.5,0.45,59808.0,471900.0,29.4,4263.0,0.0,1183.0,0.86,0.11,415.0,2114.0,296.0,0.0,-118.1390208,34.0802793,6037480902.0
1012,353.0,1842.0,,1316.0,91.5,0.28,1333.0,0.18,4.3,0.3,70244.0,576100.0,29.9,3108.0,2.0,1224.0,0.65,0.15,471.0,2283.0,195.0,1.0,-118.139349,34.0736606,6037480903.0
1013,404.0,2332.0,,1417.0,82.5,0.29,1433.0,0.21,3.8,0.25,70250.0,550900.0,30.6,4259.0,2.2,1261.0,0.66,0.05,388.0,2658.0,226.0,0.0,-118.1302887,34.0876622,6037481001.0
1014,344.0,2630.0,,1360.0,110.4,0.24,1433.0,0.18,3.7,0.4,75196.0,462000.0,33.2,5408.0,0.0,1261.0,0.62,0.13,475.0,2406.0,550.0,0.0,-118.1189741,34.0951879,6037481002.0
1015,404.0,2301.0,,1349.0,79.7,0.26,2175.0,0.25,4.1,0.43,70736.0,568700.0,30.9,4354.0,2.5,1353.0,0.8,0.17,768.0,2641.0,198.0,1.0,-118.1069461,34.099157,6037481101.0
1016,436.0,2332.0,,1552.0,85.6,0.18,2175.0,0.22,4.0,0.2,75176.0,602500.0,28.3,4025.0,5.7,1349.0,0.87,0.16,687.0,1898.0,390.0,1.0,-118.0944617,34.0998401,6037481102.0
1017,642.0,2362.0,,1353.0,101.9,0.22,2175.0,0.15,4.7,0.44,79401.0,587800.0,28.5,4952.0,4.8,1217.0,0.51,0.2,550.0,2089.0,188.0,0.0,-118.098394,34.0934639,6037481103.0
1018,556.0,2055.0,,1525.0,82.6,0.24,1826.0,0.14,4.6,0.24,71516.0,656800.0,31.9,3651.0,0.0,1217.0,0.55,0.12,509.0,2487.0,158.0,0.0,-118.0712001,34.097623,6037481201.0
1019,613.0,3371.0,,1397.0,92.5,0.29,1612.0,0.19,4.7,0.31,79218.0,603700.0,30.5,6088.0,1.8,1217.0,0.52,0.14,594.0,2343.0,302.0,1.0,-118.0816319,34.098073,6037481202.0
1020,467.0,4274.0,,1429.0,75.2,0.18,1433.0,0.1,4.5,0.15,66320.0,597300.0,25.9,6014.0,0.0,1267.0,0.62,0.2,576.0,2265.0,274.0,1.0,-118.1039746,34.0831934,6037481401.0
1021,665.0,4336.0,,1390.0,108.8,0.2,1552.0,0.19,5.0,0.23,77528.0,611000.0,27.9,7242.0,3.8,1217.0,0.46,0.11,633.0,2355.0,507.0,0.0,-118.0929535,34.0830571,6037481402.0
1022,437.0,2012.0,,1433.0,101.5,0.25,1429.0,0.14,4.1,0.18,65384.0,603200.0,27.8,3418.0,1.8,1261.0,0.54,0.11,458.0,2297.0,244.0,1.0,-118.1201868,34.0841555,6037481603.0
1023,561.0,2069.0,,1298.0,99.4,0.26,1433.0,0.25,3.7,0.34,72127.0,587300.0,27.3,3825.0,2.8,1261.0,0.7,0.09,400.0,2195.0,139.0,1.0,-118.1260625,34.0832452,6037481604.0
1024,527.0,2919.0,,1333.0,103.5,0.17,1433.0,0.12,3.8,0.22,61690.0,585600.0,28.0,4962.0,0.0,1233.0,0.71,0.18,571.0,2059.0,236.0,0.0,-118.125985,34.0764499,6037481606.0
1025,359.0,3154.0,,1341.0,92.7,0.22,1396.0,0.06,3.9,0.1,50013.0,472700.0,30.5,4341.0,1.3,1233.0,0.75,0.14,567.0,2445.0,161.0,0.0,-118.1198426,34.0661708,6037481711.0
1026,614.0,3880.0,,1371.0,100.2,0.17,1396.0,0.1,4.2,0.18,75848.0,651800.0,29.9,5451.0,0.0,1179.0,0.68,0.23,500.0,2523.0,204.0,1.0,-118.1119018,34.0663876,6037481712.0
1027,221.0,1901.0,,1252.0,96.2,0.19,1373.0,0.05,4.0,0.17,74133.0,586300.0,28.2,2851.0,3.2,1224.0,0.68,0.19,652.0,2351.0,162.0,1.0,-118.1291575,34.0679641,6037481713.0
1028,203.0,2050.0,,1233.0,83.9,0.22,1373.0,0.05,3.9,0.05,60579.0,474100.0,28.0,2784.0,0.6,1224.0,0.76,0.19,690.0,2180.0,135.0,1.0,-118.1290008,34.064306,6037481714.0
1029,694.0,2202.0,,1615.0,93.4,0.24,1623.0,0.31,5.1,0.48,100206.0,612100.0,29.3,5954.0,0.0,1151.0,0.35,0.06,495.0,2367.0,198.0,0.0,-118.155045,34.0710196,6037481901.0
1030,396.0,1412.0,,1237.0,101.3,0.23,1623.0,0.29,3.8,0.56,100844.0,577700.0,31.2,3420.0,7.6,1183.0,0.5,0.17,534.0,2355.0,211.0,0.0,-118.1501366,34.0661164,6037481902.0
1031,222.0,1209.0,,1623.0,106.9,0.34,1615.0,0.11,5.9,0.13,106743.0,652000.0,32.3,2615.0,5.7,1043.0,0.18,0.07,421.0,2547.0,70.0,0.0,-118.1585861,34.0529634,6037482001.0
1032,1040.0,2804.0,,1241.0,82.9,0.21,1623.0,0.11,4.6,0.31,86804.0,693400.0,30.2,6682.0,3.6,1224.0,0.45,0.09,507.0,2809.0,358.0,0.0,-118.1482676,34.0488369,6037482002.0
1033,574.0,2617.0,,1224.0,92.3,0.24,1373.0,0.15,4.2,0.22,82653.0,527200.0,30.6,4641.0,0.0,1233.0,0.46,0.18,484.0,2507.0,175.0,0.0,-118.1353858,34.0587488,6037482101.0
1034,303.0,1266.0,,1241.0,83.2,0.2,1475.0,0.21,5.4,0.33,102789.0,633800.0,37.8,2849.0,1.4,1224.0,0.23,0.12,505.0,2485.0,156.0,0.0,-118.1328703,34.050659,6037482102.0
1035,429.0,2605.0,,1373.0,97.0,0.22,1396.0,0.07,4.1,0.19,55334.0,556800.0,27.0,4006.0,0.0,1224.0,0.6,0.08,552.0,2379.0,171.0,0.0,-118.1219962,34.0590071,6037482201.0
1036,517.0,3085.0,,1396.0,98.7,0.17,1621.0,0.09,4.5,0.22,72007.0,494000.0,29.6,4897.0,0.0,1179.0,0.55,0.11,669.0,2399.0,277.0,0.0,-118.1124273,34.0589573,6037482202.0
1037,619.0,3113.0,,1277.0,107.4,0.14,1429.0,0.14,4.3,0.2,55330.0,625700.0,28.1,4893.0,0.0,1179.0,0.67,0.16,534.0,2273.0,225.0,0.0,-118.0990696,34.0741046,6037482301.0
1038,852.0,3339.0,,1267.0,98.8,0.19,1429.0,0.08,3.9,0.34,55767.0,550800.0,27.9,6084.0,0.0,1179.0,0.68,0.11,628.0,1557.0,581.0,1.0,-118.098744,34.0691099,6037482303.0
1039,625.0,1906.0,,1179.0,98.0,0.16,1621.0,0.16,3.7,0.47,45526.0,504900.0,27.1,3437.0,1.9,1219.0,0.72,0.18,313.0,2286.0,240.0,0.0,-118.0988908,34.0644299,6037482304.0
1040,483.0,2131.0,,1265.0,110.1,0.2,1413.0,0.2,4.1,0.47,64981.0,572100.0,22.0,3765.0,0.0,1179.0,0.61,0.09,522.0,2035.0,322.0,0.0,-118.0863199,34.0674668,6037482401.0
1041,823.0,3583.0,,1383.0,103.4,0.24,1621.0,0.15,4.7,0.42,72873.0,435700.0,30.2,7585.0,0.0,944.0,0.4,0.06,499.0,2386.0,560.0,0.0,-118.0800883,34.0489168,6037482402.0
1042,418.0,2281.0,,1219.0,115.6,0.16,1621.0,0.09,4.4,0.17,70797.0,598000.0,31.0,3385.0,0.0,1179.0,0.57,0.17,489.0,2175.0,172.0,1.0,-118.1037641,34.0589818,6037482502.0
1043,642.0,3051.0,,1621.0,89.1,0.23,1509.0,0.24,4.9,0.41,65880.0,480900.0,29.6,5827.0,0.0,1179.0,0.33,0.12,459.0,2111.0,336.0,0.0,-118.1001251,34.0502444,6037482521.0
1044,655.0,1829.0,,1509.0,97.6,0.17,2335.0,0.45,4.9,0.47,85166.0,438800.0,34.1,4861.0,7.4,1219.0,0.39,0.11,463.0,1875.0,267.0,0.0,-118.0939473,34.0409044,6037482522.0
1045,413.0,1900.0,,1357.0,89.1,0.18,1475.0,0.19,4.2,0.53,78688.0,536800.0,34.5,4163.0,0.0,993.0,0.44,0.1,475.0,2355.0,264.0,0.0,-118.1397485,34.037622,6037482701.0
1046,222.0,1038.0,,1475.0,95.7,0.22,1357.0,0.25,5.2,0.43,101517.0,581000.0,34.3,2399.0,0.0,1172.0,0.22,0.12,449.0,2235.0,84.0,1.0,-118.1338308,34.0414853,6037482702.0
1047,1064.0,1055.0,,2704.0,101.9,0.3,2419.0,0.71,6.3,0.33,149142.0,705600.0,36.6,6978.0,8.5,1133.0,0.11,0.07,658.0,2996.0,199.0,0.0,-117.9753443,33.9569184,6037500201.0
1048,625.0,1130.0,,1133.0,103.1,0.33,2704.0,0.64,7.2,0.55,177473.0,941700.0,35.9,4815.0,0.0,1657.0,0.16,0.09,1112.0,3917.0,260.0,0.0,-117.9940889,33.9613945,6037500202.0
1049,837.0,1778.0,,1263.0,95.5,0.14,2335.0,0.42,4.3,0.98,58400.0,424100.0,27.7,4745.0,0.0,1185.0,0.57,0.11,341.0,1843.0,319.0,0.0,-118.0764181,34.0036098,6037500402.0
1050,585.0,708.0,,1726.0,81.7,0.22,2335.0,0.63,5.8,0.86,87074.0,438000.0,34.7,3896.0,0.0,1263.0,0.1,0.12,335.0,1987.0,219.0,0.0,-118.0660365,34.007329,6037500403.0
1051,583.0,1382.0,,1365.0,97.7,0.27,2335.0,0.47,5.6,0.82,87047.0,422100.0,32.9,4764.0,0.0,1185.0,0.24,0.07,438.0,1792.0,362.0,0.0,-118.0739967,34.0139543,6037500404.0
1052,803.0,957.0,,1989.0,99.7,0.31,1782.0,0.42,5.3,0.83,105660.0,448200.0,31.6,5159.0,0.0,1072.0,0.25,0.06,504.0,2174.0,369.0,0.0,-118.0620458,33.9822771,6037501002.0
1053,295.0,320.0,,1756.0,95.8,0.31,2340.0,0.56,5.9,0.56,122026.0,584900.0,33.3,2365.0,4.3,1072.0,0.15,0.04,642.0,2516.0,132.0,0.0,-118.0208418,34.0016567,6037501501.0
1054,813.0,531.0,,1361.0,94.1,0.3,1756.0,0.42,4.2,0.73,74784.0,498600.0,35.2,5247.0,5.2,1072.0,0.75,0.06,455.0,2405.0,491.0,0.0,-118.0364753,33.9861018,6037501503.0
1055,453.0,757.0,,1072.0,76.2,0.14,1522.0,0.35,3.0,0.77,47957.0,416100.0,29.0,3359.0,0.0,1154.0,0.88,0.1,755.0,2672.0,157.0,0.0,-118.0369951,33.9792515,6037501504.0
1056,419.0,479.0,,1522.0,81.6,0.24,1423.0,0.47,4.4,0.76,80719.0,487400.0,34.9,3485.0,0.0,1072.0,0.49,0.04,431.0,2118.0,302.0,1.0,-118.0292523,33.9679116,6037501802.0
1057,908.0,791.0,,1154.0,101.4,0.19,1522.0,0.39,3.3,0.8,40874.0,468800.0,27.3,4396.0,2.3,1072.0,0.88,0.06,607.726253298153,1804.0,456.0,0.0,-118.0408537,33.971739,6037501803.0
1058,403.0,427.0,,1265.0,68.4,0.19,1522.0,0.39,3.8,0.83,56191.0,431900.0,34.3,2214.0,7.2,1072.0,0.79,0.09,542.0,2331.0,252.0,0.0,-118.0349208,33.9698819,6037501804.0
1059,447.0,754.0,,1237.0,104.1,0.2,1522.0,0.45,4.8,0.86,72199.0,408500.0,31.0,2718.0,3.0,1072.0,0.43,0.1,350.0,1885.0,199.0,0.0,-118.0393768,33.9631765,6037502003.0
1060,827.0,1362.0,,1466.0,97.2,0.23,1831.0,0.33,4.8,0.87,79784.0,419900.0,29.8,4326.0,0.0,1154.0,0.39,0.09,494.0,2153.0,211.0,0.0,-118.0477931,33.960905,6037502004.0
1061,759.0,1036.0,,1423.0,96.7,0.17,1831.0,0.44,5.0,0.75,85340.0,448600.0,32.6,5052.0,0.0,1237.0,0.43,0.07,333.0,2085.0,562.0,0.0,-118.0342818,33.9516825,6037502005.0
1062,580.0,1843.0,,1782.0,111.3,0.18,1989.0,0.32,5.5,0.92,91031.0,397800.0,27.1,5903.0,0.0,1142.0,0.24,0.09,271.0,1717.0,495.0,0.0,-118.0787046,33.9680887,6037502301.0
1063,604.0,1294.0,,1142.0,103.0,0.11,1989.0,0.25,3.8,0.92,62925.0,393300.0,28.1,3234.0,0.0,1154.0,0.71,0.12,447.0,1965.0,251.0,0.0,-118.0683122,33.9660089,6037502302.0
1064,607.0,1244.0,,1328.0,75.0,0.19,1782.0,0.58,5.5,0.86,71487.0,408600.0,27.3,4965.0,5.3,1207.0,0.24,0.12,289.0,1929.0,570.0,0.0,-118.0968706,33.9763939,6037502401.0
1065,448.0,1117.0,,1578.0,92.6,0.22,1782.0,0.58,5.4,0.92,87476.0,402500.0,30.1,3727.0,0.0,1142.0,0.13,0.1,343.0,1797.0,231.0,0.0,-118.0905791,33.9737097,6037502402.0
1066,975.0,1880.0,,1695.0,96.1,0.25,1883.0,0.59,5.3,0.93,85502.0,421000.0,32.6,6855.0,0.0,1207.0,0.22,0.09,386.0,2224.0,380.0,0.0,-118.0944003,33.9594036,6037502601.0
1067,729.0,1278.0,,1207.0,99.7,0.2,2144.0,0.63,4.5,0.87,63684.0,471500.0,28.2,4320.0,3.2,1257.0,0.59,0.16,366.0,1971.0,196.0,0.0,-118.1032467,33.9650177,6037502602.0
1068,975.0,1490.0,,1883.0,98.9,0.22,1750.0,0.58,5.5,0.84,94067.0,434100.0,30.1,6523.0,7.9,1171.0,0.18,0.09,440.0,2120.0,521.0,0.0,-118.0892287,33.9408894,6037502801.0
1069,258.0,1173.0,,1278.0,71.1,0.22,1883.0,0.39,4.0,0.47,62761.0,457700.0,34.6,3081.0,1.5,1171.0,0.65,0.08,744.0,2194.0,285.0,0.0,-118.0683234,33.9335661,6037502802.0
1070,708.0,1336.0,,1831.0,89.2,0.2,1843.0,0.53,5.4,0.77,90354.0,442900.0,33.5,5803.0,0.0,1237.0,0.14,0.07,427.0,1975.0,414.0,0.0,-118.0409409,33.9459765,6037502901.0
